seed_id,objective,objective_name,category,summary,display_label,display_order,variant,candidate_id,candidate_source,headline,is_recommended,recommendation_summary,quality_score,risk_score,audience_score,audience_signal,objective_fit_score,support_score,evidence_support_score,recommendation_score,base_objective_score,persona_adjustment,clickbait_penalty,pred_overall,persona_mean_overall,summary_support_rate,llm_overall,hidden_candidate_pool_size,hidden_candidate_source_count,roles,unified_decision_score,decision_explanation
4,growth,Growth,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.814289,0.99985742764,1.0,persona voted,0.9153484261123332,0.5,0.5,5.4920905566739995,4.817090556674,0.675,0.00014257236,4.7449236,5.0,0.5,5.0,10,8,GenAI baseline; Recommended,0.928148,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
4,specificity,Specificity,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Human baseline,1,original,original,human_editor,We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,False,Original human-written headline used as the editorial reference point.,0.615729,0.99978134368,0.75,persona voted,0.744733535355365,0.2857142857142857,0.2857142857142857,4.46840121213219,4.12465121213219,0.34375,0.00021865632,3.7858207,3.75,0.2857142857142857,5.0,10,8,Human baseline,0.744816,Not selected because it has lower quality by 0.20; weaker Specificity objective fit by 0.19; weaker audience fit by 0.25.
4,specificity,Specificity,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Seattle Seahawks win over 49ers,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.964614,0.99992341142,0.45,persona voted,0.8686862472453888,1.0,1.0,5.2121174834723325,5.080867483472333,0.13125,7.658858e-05,4.7472425,2.25,1.0,4.0,10,8,Low-risk alternative,0.875282,Not selected because it has weaker Specificity objective fit by 0.06; weaker audience fit by 0.55.
4,specificity,Specificity,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.814289,0.99985742764,1.0,persona voted,0.9323039372396665,0.5,0.5,5.593823623437999,4.993823623438,0.6,0.00014257236,4.7449236,5.0,0.5,5.0,10,8,GenAI baseline; Recommended,0.913802,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
4,trust_safety,Trust / Safety,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Human baseline,1,original,original,human_editor,We always believe': Win over 49ers proves Seattle Seahawks' mindset is more than just lip service,False,Original human-written headline used as the editorial reference point.,0.615729,0.99978134368,0.75,persona voted,0.7946520962244444,0.2857142857142857,0.2857142857142857,4.767912577346666,4.467912577346667,0.3,0.00021865632,3.7858207,3.75,0.2857142857142857,5.0,10,8,Human baseline,0.806073,Not selected because it has lower quality by 0.20; weaker Trust / Safety objective fit by 0.18; weaker audience fit by 0.25.
4,trust_safety,Trust / Safety,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Seattle Seahawks win over 49ers,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.964614,0.99992341142,0.45,persona voted,0.8654733080144444,1.0,1.0,5.192839848086667,5.067839848086667,0.125,7.658858e-05,4.7472425,2.25,1.0,4.0,10,8,Low-risk alternative,0.879952,Not selected because it has weaker Trust / Safety objective fit by 0.11; weaker audience fit by 0.55.
4,trust_safety,Trust / Safety,sports,"The Seattle Seahawks once again rallied for a win, this time over the previously unbeaten 49ers. And this Seattle team is for real, writes Mike Jones.",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Seattle Seahawks Defeat Unbeaten 49ers in a Thrilling Comeback Victory,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.814289,0.99985742764,1.0,persona voted,0.9741580739400001,0.5,0.5,5.844948443640001,5.094948443640001,0.75,0.00014257236,4.7449236,5.0,0.5,5.0,10,8,GenAI baseline; Recommended,0.939068,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
5,editorial,Editorial,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Cyclones and Longhorns Announce Starters for 2019 Big 12 Matchup,False,Direct GenAI headline used as the strongest simple generation baseline.,0.93141,0.99991125466,0.8,persona voted,0.9195133337216667,0.8571428571428571,0.8571428571428571,5.51708000233,5.19208000233,0.325,8.874534e-05,4.816195,4.0,0.8571428571428571,5.0,10,8,GenAI baseline,0.92585,Not selected because it has weaker Editorial objective fit by 0.05; weaker audience fit by 0.20.
5,editorial,Editorial,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Low-risk alternative,3,agentic_candidate,5_c3,agentic_generator_v3_candidate,Ames to Host Cyclones and Longhorns in 2019 Big 12 Starter Showdown,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.858593,0.999912657069217,0.5,neutral fallback,0.8602497797647327,0.625,0.625,5.161498678588396,5.161498678588396,0.0,8.7342930783052e-05,4.793524265289307,,0.625,,10,8,Low-risk alternative,0.840548,Not selected because it has weaker Editorial objective fit by 0.11; weaker audience fit by 0.50.
5,editorial,Editorial,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Recommended,4,original,original,human_editor,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.",0.715262,0.99985780129,1.0,persona voted,0.9736108997741666,0.1428571428571428,0.1428571428571428,5.841665398645,5.116665398645,0.725,0.00014219871,4.8028927,5.0,0.1428571428571428,5.0,10,8,Human baseline; Recommended,0.893709,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly."
5,growth,Growth,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Cyclones and Longhorns Announce Starters for 2019 Big 12 Matchup,False,Direct GenAI headline used as the strongest simple generation baseline.,0.93141,0.99991125466,0.8,persona voted,0.8885582148551668,0.8571428571428571,0.8571428571428571,5.331349289131001,4.931349289131001,0.3999999999999999,8.874534e-05,4.816195,4.0,0.8571428571428571,5.0,10,8,GenAI baseline,0.899402,Not selected because it has weaker Growth objective fit by 0.06; weaker audience fit by 0.20.
5,growth,Growth,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Low-risk alternative,3,agentic_candidate,5_c3,agentic_generator_v3_candidate,Ames to Host Cyclones and Longhorns in 2019 Big 12 Starter Showdown,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.858593,0.999912657069217,0.5,neutral fallback,0.8150241843866753,0.625,0.625,4.890145106320052,4.890145106320052,0.0,8.7342930783052e-05,4.793524265289307,,0.625,,10,8,Low-risk alternative,0.784138,Not selected because it has weaker Growth objective fit by 0.13; weaker audience fit by 0.50.
5,growth,Growth,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Recommended,4,original,original,human_editor,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.,0.715262,0.99985780129,1.0,persona voted,0.9464832365752501,0.1428571428571428,0.1428571428571428,5.678899419451501,4.828899419451501,0.85,0.00014219871,4.8028927,5.0,0.1428571428571428,5.0,10,8,Human baseline; Recommended,0.912732,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.
5,specificity,Specificity,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Cyclones and Longhorns Announce Starters for 2019 Big 12 Matchup,False,Direct GenAI headline used as the strongest simple generation baseline.,0.93141,0.99991125466,0.8,persona voted,0.9092843226709286,0.8571428571428571,0.8571428571428571,5.455705936025572,5.155705936025572,0.3,8.874534e-05,4.816195,4.0,0.8571428571428571,5.0,10,8,GenAI baseline,0.918588,Not selected because it has weaker audience fit by 0.20.
5,specificity,Specificity,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Low-risk alternative,3,agentic_candidate,5_c3,agentic_generator_v3_candidate,Ames to Host Cyclones and Longhorns in 2019 Big 12 Starter Showdown,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.858593,0.999912657069217,0.5,neutral fallback,0.8468311506803122,0.625,0.625,5.080986904081874,5.080986904081874,0.0,8.7342930783052e-05,4.793524265289307,,0.625,,10,8,Low-risk alternative,0.838639,Not selected because it has weaker Specificity objective fit by 0.08; weaker audience fit by 0.50.
5,specificity,Specificity,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Recommended,4,original,original,human_editor,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.",0.715262,0.99985780129,1.0,persona voted,0.9265431368586546,0.1428571428571428,0.1428571428571428,5.559258821151928,4.959258821151928,0.6,0.00014219871,4.8028927,5.0,0.1428571428571428,5.0,10,8,Human baseline; Recommended,0.881502,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly."
5,trust_safety,Trust / Safety,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,GenAI baseline,2,zero_shot,zero_shot,api_zero_shot_generator,Cyclones and Longhorns Announce Starters for 2019 Big 12 Matchup,False,Direct GenAI headline used as the strongest simple generation baseline.,0.93141,0.99991125466,0.8,persona voted,0.9288487757766668,0.8571428571428571,0.8571428571428571,5.573092654660001,5.148092654660001,0.425,8.874534e-05,4.816195,4.0,0.8571428571428571,5.0,10,8,GenAI baseline,0.935162,Not selected because it has weaker audience fit by 0.20.
5,trust_safety,Trust / Safety,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Low-risk alternative,3,agentic_candidate,5_c3,agentic_generator_v3_candidate,Ames to Host Cyclones and Longhorns in 2019 Big 12 Starter Showdown,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.858593,0.999912657069217,0.5,neutral fallback,0.855628768888952,0.625,0.625,5.133772613333712,5.133772613333712,0.0,8.7342930783052e-05,4.793524265289307,,0.625,,10,8,Low-risk alternative,0.853673,Not selected because it has weaker Trust / Safety objective fit by 0.12; weaker audience fit by 0.50.
5,trust_safety,Trust / Safety,sports,Listed starters for the Cyclones and Longhorns in their 2019 Big 12 Conference matchup at Jack Trice Stadium in Ames.,Recommended,4,original,original,human_editor,Depth charts: Projected starters for Iowa State vs. No. 23 Texas,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly.",0.715262,0.99985780129,1.0,persona voted,0.9756683272150001,0.1428571428571428,0.1428571428571428,5.85400996329,5.10400996329,0.75,0.00014219871,4.8028927,5.0,0.1428571428571428,5.0,10,8,Human baseline; Recommended,0.909662,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly."
6,editorial,Editorial,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Human baseline,1,original,original,human_editor,Local Airman returns from 6 Months in Afghanistan,False,Original human-written headline used as the editorial reference point.,0.752883,0.9999286598,0.8,persona voted,0.8796289549833333,0.4,0.4,5.2777737299,4.9527737299,0.325,7.13402e-05,4.5205946,4.0,0.4,4.0,10,8,Human baseline,0.853398,Not selected because it has lower quality by 0.13; weaker Editorial objective fit by 0.11; weaker audience fit by 0.15.
6,editorial,Editorial,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Low-risk alternative,3,specificity_sft,specificity_sft,specificity_sft_generator,Airman returns home to Miami Valley,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.907536,0.999908698876,0.45,persona voted,0.8616459278229999,0.8,0.8,5.169875566937999,5.194875566937999,-0.0249999999999999,9.1301124e-05,4.768115,2.25,0.8,4.0,10,8,Low-risk alternative,0.850526,Not selected because it has weaker Editorial objective fit by 0.13; weaker audience fit by 0.50.
6,editorial,Editorial,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Local airman returns home to Miami Valley to warm welcome from family and friends,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.882838,0.9997419515,0.95,persona voted,0.9941415601250001,0.7,0.7,5.964849360750001,5.239849360750001,0.725,0.0002580485,4.8059835,4.75,0.7,5.0,10,8,GenAI baseline; Recommended,0.949964,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
6,growth,Growth,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Human baseline,1,original,original,human_editor,Local Airman returns from 6 Months in Afghanistan,False,Original human-written headline used as the editorial reference point.,0.752883,0.9999286598,0.8,persona voted,0.8578055534883334,0.4,0.4,5.146833320930001,4.646833320930001,0.5,7.13402e-05,4.5205946,4.0,0.4,4.0,10,8,Human baseline,0.845548,Not selected because it has lower quality by 0.13; weaker Growth objective fit by 0.10; weaker audience fit by 0.15.
6,growth,Growth,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Low-risk alternative,3,specificity_sft,specificity_sft,specificity_sft_generator,Airman returns home to Miami Valley,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.907536,0.999908698876,0.45,persona voted,0.7696139974344335,0.8,0.8,4.617683984606601,4.942683984606601,-0.3249999999999999,9.1301124e-05,4.768115,2.25,0.8,4.0,10,8,Low-risk alternative,0.77025,Not selected because it has weaker Growth objective fit by 0.19; weaker audience fit by 0.50.
6,growth,Growth,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Local airman returns home to Miami Valley to warm welcome from family and friends,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.882838,0.9997419515,0.95,persona voted,0.9621114388375002,0.7,0.7,5.772668633025001,4.997668633025,0.7749999999999999,0.0002580485,4.8059835,4.75,0.7,5.0,10,8,GenAI baseline; Recommended,0.946791,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
6,specificity,Specificity,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Human baseline,1,original,original,human_editor,Local Airman returns from 6 Months in Afghanistan,False,Original human-written headline used as the editorial reference point.,0.752883,0.9999286598,0.8,persona voted,0.848184746985,0.4,0.4,5.08910848191,4.80785848191,0.28125,7.13402e-05,4.5205946,4.0,0.4,4.0,10,8,Human baseline,0.837537,Not selected because it has lower quality by 0.13; weaker Specificity objective fit by 0.08; weaker audience fit by 0.15.
6,specificity,Specificity,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Low-risk alternative,3,specificity_sft,specificity_sft,specificity_sft_generator,Airman returns home to Miami Valley,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.907536,0.999908698876,0.45,persona voted,0.9036320165823665,0.8,0.8,5.421792099494199,5.121792099494199,0.3,9.1301124e-05,4.768115,2.25,0.8,4.0,10,8,Low-risk alternative,0.873882,Not selected because it has weaker audience fit by 0.50.
6,specificity,Specificity,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Local airman returns home to Miami Valley to warm welcome from family and friends,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.882838,0.9997419515,0.95,persona voted,0.9327322096958331,0.7,0.7,5.596393258174999,5.1463932581749985,0.45,0.0002580485,4.8059835,4.75,0.7,5.0,10,8,GenAI baseline; Recommended,0.929542,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
6,trust_safety,Trust / Safety,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Human baseline,1,original,original,human_editor,Local Airman returns from 6 Months in Afghanistan,False,Original human-written headline used as the editorial reference point.,0.752883,0.9999286598,0.8,persona voted,0.9055427633,0.4,0.4,5.4332565798,4.9957565798,0.4375,7.13402e-05,4.5205946,4.0,0.4,4.0,10,8,Human baseline,0.876948,Not selected because it has lower quality by 0.13; weaker Trust / Safety objective fit by 0.05; weaker audience fit by 0.15.
6,trust_safety,Trust / Safety,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Low-risk alternative,3,specificity_sft,specificity_sft,specificity_sft_generator,Airman returns home to Miami Valley,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.907536,0.999908698876,0.45,persona voted,0.8999084406460001,0.8,0.8,5.399450643876,5.149450643876,0.25,9.1301124e-05,4.768115,2.25,0.8,4.0,10,8,Low-risk alternative,0.869711,Not selected because it has weaker Trust / Safety objective fit by 0.06; weaker audience fit by 0.50.
6,trust_safety,Trust / Safety,health,A local airman returned home to the Miami Valley on Friday and was greeted by dozens of family and friends.,Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Local airman returns home to Miami Valley to warm welcome from family and friends,True,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.882838,0.9997419515,0.95,persona voted,0.9568763169166666,0.7,0.7,5.7412579015,5.1787579015,0.5625,0.0002580485,4.8059835,4.75,0.7,5.0,10,8,GenAI baseline; Recommended,0.948636,"Prioritizes factual, clear, non-clickbait headlines for trust-sensitive surfaces. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
7,editorial,Editorial,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Human baseline,1,original,original,human_editor,"Hartford's Weaver forging a new identity at campus shared by public, magnet students",False,Original human-written headline used as the editorial reference point.,0.874832,0.99957200603,0.85,persona voted,0.9113560009191667,0.7,0.7,5.468136005515,5.143136005515,0.325,0.00042799397,4.748802,4.25,0.7,5.0,10,8,Human baseline,0.911423,Not selected because it has weaker Editorial objective fit by 0.07; weaker audience fit by 0.10.
7,editorial,Editorial,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Hartford's new Weaver campus works to erase stark lines,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.931664,0.99992094982,0.6,persona voted,0.866073326485,0.875,0.875,5.19643995891,5.19643995891,0.0,7.905018e-05,4.779746,3.0,0.875,4.0,10,8,Low-risk alternative,0.882581,Not selected because it has weaker Editorial objective fit by 0.11; weaker audience fit by 0.35.
7,editorial,Editorial,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Students at Hartford's Weaver campus aim to unite two school communities,True,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.904869,0.9987436202,0.95,persona voted,0.9795310798500001,0.7777777777777778,0.7777777777777778,5.877186479100001,5.202186479100001,0.675,0.0012563798,4.796686,4.75,0.7777777777777778,5.0,10,8,GenAI baseline; Recommended,0.953773,"Prioritizes balanced, compact, publication-ready news headlines. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
7,growth,Growth,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Human baseline,1,original,original,human_editor,"Hartford's Weaver forging a new identity at campus shared by public, magnet students",False,Original human-written headline used as the editorial reference point.,0.874832,0.99957200603,0.85,persona voted,0.9454567511850834,0.7,0.7,5.6727405071105,4.8727405071105006,0.7999999999999999,0.00042799397,4.748802,4.25,0.7,5.0,10,8,Human baseline,0.914759,Not selected because it has weaker audience fit by 0.10.
7,growth,Growth,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Hartford's new Weaver campus works to erase stark lines,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.931664,0.99992094982,0.6,persona voted,0.8362060340728333,0.875,0.875,5.017236204437,4.942236204437,0.075,7.905018e-05,4.779746,3.0,0.875,4.0,10,8,Low-risk alternative,0.833762,Not selected because it has weaker Growth objective fit by 0.13; weaker audience fit by 0.35.
7,growth,Growth,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Students at Hartford's Weaver campus aim to unite two school communities,True,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.,0.904869,0.9987436202,0.95,persona voted,0.9669066665116667,0.7777777777777778,0.7777777777777778,5.80143999907,4.951439999070001,0.85,0.0012563798,4.796686,4.75,0.7777777777777778,5.0,10,8,GenAI baseline; Recommended,0.953538,Prioritizes engaging headlines while still controlling clickbait and trust risk. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.
7,specificity,Specificity,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Human baseline,1,original,original,human_editor,"Hartford's Weaver forging a new identity at campus shared by public, magnet students",False,Original human-written headline used as the editorial reference point.,0.874832,0.99957200603,0.85,persona voted,0.9255783571189166,0.7,0.7,5.5534701427135,5.0534701427135,0.5,0.00042799397,4.748802,4.25,0.7,5.0,10,8,Human baseline,0.913896,Not selected because it has weaker audience fit by 0.10.
7,specificity,Specificity,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Low-risk alternative,3,generic_sft,generic_sft,generic_sft_generator,Hartford's new Weaver campus works to erase stark lines,False,Selected from the hidden candidate pool for low clickbait risk while keeping predicted quality.,0.931664,0.99992094982,0.6,persona voted,0.8814888147365001,0.875,0.875,5.2889328884190006,5.138932888419,0.15,7.905018e-05,4.779746,3.0,0.875,4.0,10,8,Low-risk alternative,0.886157,Not selected because it has weaker Specificity objective fit by 0.06; weaker audience fit by 0.35.
7,specificity,Specificity,news,"Students at Hartford's new Weaver campus are working to erase stark lines dividing the building's two school communities, the public school drawing students from the neighborhoods and the magnet arts school that mostly serves the suburbs. Working with staff and administrators, they're trying to counteract some of the unintended consequences of relocating and reorganizing three high schools ...",Recommended,4,zero_shot,zero_shot,api_zero_shot_generator,Students at Hartford's Weaver campus aim to unite two school communities,True,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary.",0.904869,0.9987436202,0.95,persona voted,0.9454794234409257,0.7777777777777778,0.7777777777777778,5.672876540645555,5.122876540645555,0.5499999999999999,0.0012563798,4.796686,4.75,0.7777777777777778,5.0,10,8,GenAI baseline; Recommended,0.941738,"Prioritizes concrete, source-supported details without losing clarity. Risk is low after folding clickbait into the safety score. Audience/persona scoring favors it. The local quality critic rates it highly. Its main terms are supported by the article summary."
