seed_id,agentic_selected_candidate_id,agentic_selected_candidate_rank,nid,news_id,summary,original_title,category,subvert,original_clickbait_penalty,original_predicted_clickbait,agentic_selected_title,candidate_model,candidate_error,agentic_clickbait_penalty,agentic_predicted_clickbait,candidate_pred_faithfulness,candidate_pred_clarity,candidate_pred_specificity,candidate_pred_attractiveness,candidate_pred_non_clickbait,candidate_pred_overall,agentic_quality_reward,agentic_pairwise_reward,agentic_final_score
51,51_c1,1,21363,N48983,"Canada's ruling Liberals took an early lead after polls closed in four provinces on Monday, as Prime Minister Justin Trudeau battled to remain in power after two major scandals and a spirited challenge by the opposition Conservatives.",Trudeau's Liberals take early lead after first Canadian polls close,news,newsworld,7.451728e-05,0,Liberals Lead in Early Results After Polls Close in Canada,gpt-4o-mini,,7.5131407356821e-05,0.0,4.7889509201049805,4.830913543701172,4.472251892089844,3.9539718627929688,4.878416061401367,4.613112449645996,4.576581001281738,0.7112172842025757,4.754310131072998
52,52_c1,1,55721,N61577,"We simply can't allow massive rent increases and unjust evictions to happen anymore, councilmember says","To help renters, LA moving to ban 'no fault' evictions",finance,finance-real-estate,0.00011664184,0,Councilmember Opposes Massive Rent Increases and Evictions,gpt-4o-mini,,8.837351924739778e-05,0.0,4.823824882507324,4.880581378936768,4.60737943649292,4.150157928466797,4.90167236328125,4.72833251953125,4.667265892028809,0.7850104570388794,4.863430500030518
53,53_c1,1,27278,N52246,"Chinese conglomerate Fosun has snapped up the Thomas Cook brand for 11 million ($14.2 million), weeks after the renowned British travel group went bust and left hundreds of thousands of holidaymakers stranded abroad.",Fosun buys Thomas Cook brand for 11 million,finance,finance-companies,7.841044e-05,0,Fosun Acquires Thomas Cook Brand for $14.2 Million,gpt-4o-mini,,8.028505544643849e-05,0.0,4.831844329833984,4.86284065246582,4.628911018371582,4.147379398345947,4.890467643737793,4.735625743865967,4.668332576751709,0.5918752551078796,4.816221237182617
54,54_c1,1,12410,N34177,Browse listings of dogs up for adoption at pet adoption centers in and around Seattle.,5 delightful doggies to adopt now in Seattle,news,newsus,0.99996114,1,Dogs Available for Adoption at Seattle Pet Centers,gpt-4o-mini,,0.00017505184223409742,0.0,4.85242223739624,4.872498512268066,4.713043212890625,4.170795917510986,4.899951934814453,4.78366756439209,4.698455810546875,0.7193729877471924,4.878124237060547
55,55_c1,1,19581,N62935,"As with other jobs in the health care sector, becoming a dentist is a long, costly, and demanding endeavor.",The Best and Worst States to Be a Dentist,health,medical,0.9989392,1,Becoming a Dentist Requires Significant Time and Financial Investment,gpt-4o-mini,,0.0001042852018144913,0.0,4.337099075317383,4.596444129943848,3.649271011352539,3.736846446990967,4.6726837158203125,4.0855560302734375,4.177959442138672,0.45949679613113403,4.292729377746582
56,56_c2,2,49179,N62590,"A Gilroy mother suspected of drowning her 2-year-old daughter told a dispatcher she ""just snapped"" as her child gave her ""a hard time,"" according to a court document.",Gilroy mom suspected of killing 2-year-old daughter allegedly told dispatcher she 'just snapped',news,newscrime,0.5543773,1,Dispatcher Records Mother’s Confession in Daughter's Drowning Case,gpt-4o-mini,,0.00011298005119897425,0.0,4.501664161682129,4.661018371582031,3.9361860752105713,3.6341981887817383,4.729232311248779,4.191708564758301,4.270391941070557,0.5493687391281128,4.407620906829834
57,57_c1,1,23740,N41233,Rep. Debbie Wasserman Schultz (D-Fla.) said she stands by her remarks from earlier this week in which she called acting U.S. Citizenship and Immigration Services (USCIS) Director Ken Cuccinelli a white supremacist.,Debbie Wasserman Schultz defends calling Ken Cuccinelli a white supremacist,news,newspolitics,0.007291922,0,Rep. Wasserman Schultz Defends Comments on USCIS Director Cuccinelli,gpt-4o-mini,,7.886360253905877e-05,0.0,4.855645656585693,4.872618198394775,4.701023578643799,4.110315322875977,4.8956828117370605,4.767821311950684,4.683155536651611,0.7712706923484802,4.875894546508789
58,58_c3,3,1165,N41526,"Save time without sacrificing cleanliness at home with these mighty cleaning products. No stain, scum, or smell can handle the battle against them. As an added bonus, many of the products on the list are free of harsh chemicals and scents.",11 Powerful Products That Cut Your Cleaning Time in Half,lifestyle,lifestylecleaningandorganizing,0.99997556,1,Mighty Cleaning Solutions Free of Harsh Chemicals and Scents,gpt-4o-mini,,0.0021701513323932886,0.0,4.824410438537598,4.868240833282471,4.557247161865234,4.152469635009766,4.892824649810791,4.705289840698242,4.654872894287109,0.9650969505310059,4.893977165222168
59,59_c3,3,56149,N34019,"The name of the patient has not been released, and there's no clear answer as to how this tragedy happened, but here's a breakdown of what we do know.",Patient dies in ER at WellSpan York Hospital what we know now,health,medical,0.000167963,0,Patient's Identity Not Revealed Amid Ongoing Health Investigation,gpt-4o-mini,,0.00013464258518069983,0.0,3.859886884689331,4.311047077178955,3.0221645832061768,3.3268840312957764,4.417962074279785,3.464526414871216,3.7394776344299316,0.16169984638690948,3.7797679901123047
60,60_c1,1,18192,N45306,"At first, teachers at Sky Valley Education Center simply evacuated students and used fans to clear the air when the fluorescent lights caught fire or smoked with noxious fumes.","Toxic PCBs linger in schools; EPA, lawmakers fail to act",news,newsus,9.0061294e-05,0,Teachers Evacuate Students After Fluorescent Lights Catch Fire,gpt-4o-mini,,0.00018791761249303818,0.0,4.847890853881836,4.874488830566406,4.6827073097229,4.159663200378418,4.897300720214844,4.758112907409668,4.687891483306885,0.9929605722427368,4.935943603515625
61,61_c1,1,39254,N34443,"In the land of sourdough, heavy loaves of dense Tartine Bakery bread and naturally fermented everything, milk bread might seem like a surprising choice for San Francisco chefs. But they love it. ""I think white bread is kind of taboo in the Bay Area food scene,"" said Anthony Strong, chef-owner of Prairie in the Mission. ""I feel a little guilty eating it sometimes. This isn't some sort of heirloom flour that was milled down the street."" Japanese...",San Francisco chefs find nostalgia in Japanese milk bread,foodanddrink,newstrends,0.0007083035,0,San Francisco Chefs Embrace Milk Bread Despite Sourdough Culture,gpt-4o-mini,,0.002017965307459235,0.0,4.40667200088501,4.6743059158325195,3.820780038833618,3.5885133743286133,4.722562789916992,4.034130096435547,4.20543098449707,0.5380730628967285,4.337931156158447
62,62_c1,1,8229,N60446,"After Dr. Ulrich Klopfer died in September his family found 2,246 preserved fetuses at his home in Illinois. Authorities have now found more.",More fetal remains connected to dead abortion doctor found in Illinois,news,newscrime,0.00010551436,0,Authorities Discover More Preserved Fetuses at Dr. Klopfer's Home,gpt-4o-mini,,0.00012648025585804135,0.0,4.852409839630127,4.878442764282227,4.676595211029053,4.126194000244141,4.900246620178223,4.770374298095703,4.683671474456787,0.929565966129303,4.915936470031738
63,63_c2,2,20001,N59327,Dust off your grandma's cookbook and make one of these vintage Christmas desserts for your holiday feast. The post 30 Vintage Christmas Desserts Inspired by Grandma appeared first on Taste of Home.,30 Vintage Christmas Desserts Inspired by Grandma,foodanddrink,recipes,0.9999771,1,Make Classic Christmas Desserts Inspired by Grandma's Recipes,gpt-4o-mini,,0.999968409538269,1.0,4.84799337387085,4.874607086181641,4.659587860107422,4.207718849182129,4.898402214050293,4.752671241760254,4.693698406219482,1.0339386463165283,3.9522147178649902
64,64_c1,1,8097,N22702,"A school in south Seattle had to cancel some classes after someone allegedly set fire to one of their buildings. St. Bernadette Catholic School on SW 128th Street in White Center released a statement Thursday, saying a fire caused major damage to their primary building, which houses the pre-school to third-grade classrooms. It happened overnight Wednesday into Thursday morning. School leaders said cleaners are working around the clock and...",Fire damages St. Bernadette Catholic School in south Seattle,lifestyle,lifestylebuzz,8.314723e-05,0,St. Bernadette Catholic School Cancels Classes After Fire Damage,gpt-4o-mini,,0.00010733788803918287,0.0,4.846936225891113,4.875124454498291,4.692370414733887,4.197011947631836,4.9009623527526855,4.776884078979492,4.699093341827393,0.9484598636627197,4.936100959777832
65,65_c1,1,35802,N6418,"Every year, volunteers bring holiday cheer to seniors in long-term care facilities as part of the Brevard County TRIAD's Senior Santa program.",Senior Santa a great way to help area's elderly,travel,travelarticle,0.86702895,1,Brevard County TRIAD's Senior Santa Brings Cheer to Seniors,gpt-4o-mini,,0.0001582832628628239,0.0,4.853228569030762,4.868475914001465,4.7203369140625,4.2131853103637695,4.894842147827148,4.785190582275391,4.7070112228393555,1.0658187866210938,4.9733076095581055
66,66_c3,3,56157,N18679,"Penn State junior Megan McNeely was just headed to class, when she heard a voice in the distance. ""Michigan State?! Why are you wearing that?"" That was from football coach James Franklin, who while walking across campus spotted McNeely wearing a T-shirt supporting the Spartans. (McNeely has family that went to MSU.) So Franklin's rectified McNeeley's wardrobe choice ... by giving her his Penn ...",Penn State's James Franklin gives student in Michigan State shirt his instead,sports,basketball_ncaa,0.00024723596,0,Megan McNeely Receives Penn State T-Shirt from Coach Franklin,gpt-4o-mini,,0.0004059095517732203,0.0,4.844820499420166,4.871698379516602,4.637618064880371,4.037091255187988,4.8994340896606445,4.721155166625977,4.6520514488220215,0.7044948935508728,4.8277692794799805
67,67_c1,1,44445,N55459,"Kansas coach Les Miles says he's ready for the reunion. Miles, who has guided the Jayhawks to a 3-6 record, will return to a previous stop this weekend: Stillwater, where KU will play at Oklahoma State on Saturday. ""I think I will enjoy walking in that stadium,"" Miles said, ""more than anybody else."" Miles recalls his days as Oklahoma State coach fondly. He was there from 2001-04, ...","KU Jayhawks football vs. Oklahoma State Cowboys: Kickoff time, TV, 5 things to know",sports,football_ncaa,0.9889338,1,Les Miles Prepares for Reunion with Oklahoma State This Weekend,gpt-4o-mini,,0.0003462173044681549,0.0,4.851668357849121,4.866082668304443,4.712061882019043,4.1576690673828125,4.896229267120361,4.784485340118408,4.694055557250977,0.8035348653793335,4.894593238830566
68,68_c2,2,29077,N28549,"A few of Kentucky's representatives had something to say after the vote, and Majority Leader Mitch McConnell had strong words in the Senate",How Kentucky's House delegation voted on the Trump impeachment inquiry rules,news,newspolitics,0.001457816,0,Mitch McConnell Expresses Strong Views After Senate Vote,gpt-4o-mini,,8.379275823244825e-05,0.0,4.354172706604004,4.534018516540527,3.872868061065674,3.4746222496032715,4.668169021606445,4.03214168548584,4.147940158843994,0.7041867971420288,4.3239030838012695
69,69_c3,3,1977,N37841,These gentle giants are not only adorable they're also fascinating. Here are a few surprising facts about perhaps the sweetest sea creatures. The post 13 Things You Never Knew About Manatees appeared first on Reader's Digest.,13 Things You Never Knew About Manatees,lifestyle,causes-animals,0.9999789,1,Discover 13 Unexpected Details About Manatees,gpt-4o-mini,,0.9999194145202637,1.0,4.823586463928223,4.868887424468994,4.586082458496094,4.114284515380859,4.89827823638916,4.7077436447143555,4.652514934539795,0.5818909406661987,3.798068046569824
70,70_c1,1,4989,N30211,"Rafael Nadal pulled out of the Paris Masters with an abdominal injury just minutes before the scheduled start of his semi-final against Denis Shapovalov on Saturday, and admitted his participation at the ATP Tour Finals was in doubt. The 33-year-old has battled multiple injuries throughout his career and also pulled out of the Paris Masters on his last appearance in 2017 before the quarter-finals.","'Super sad' Nadal out of Paris Masters, doubt for ATP Finals",sports,tennis,7.290131e-05,0,Rafael Nadal Withdraws from Paris Masters Due to Abdominal Injury,gpt-4o-mini,,0.00010635938087943941,0.0,4.834607124328613,4.857504367828369,4.612295150756836,4.09364128112793,4.886180400848389,4.728886604309082,4.653665542602539,0.884807825088501,4.87476110458374
71,71_c2,2,5356,N33680,"A nearly 8,000 square-foot mansion in Scottsdale with a finished basement was among this week's priciest homes sold in metro Phoenix.","A Scottsdale mansion with a rooftop view deck, home theater sells for $2.65M",finance,finance-real-estate,0.0001175115,0,"Nearly 8,000 Square-Foot Scottsdale Home Sells This Week",gpt-4o-mini,,0.00011291565897408873,0.0,4.845477104187012,4.869577407836914,4.704876899719238,4.1895623207092285,4.899491310119629,4.780032157897949,4.698376655578613,0.8164318203926086,4.902371406555176
72,72_c3,3,3102,N62853,Connor Murphy posted a video to his YouTube channel in 2016 that highlights the ways people can manipulate their appearance for photos.,A bodybuilder showed how fitness influencers can make their bodies look Instagram-perfect in before-and-after photos,health,fitness,0.9999678,1,2016 Connor Murphy Video Highlights Techniques for Photo Alteration,gpt-4o-mini,,0.8163483738899231,1.0,4.847586631774902,4.862536430358887,4.681491851806641,4.169561386108398,4.889477729797363,4.772007465362549,4.68803596496582,0.9543972015380859,4.110286712646484
73,73_c2,2,5858,N64387,"If you love Halloween, this spooky wedding shoot is a great way to get a little dark inspiration for your big day.","This Halloween Corn Maze Wedding Is Dark, Sophisticated, and Bone-Chillingly Beautiful",lifestyle,lifestyleweddings,0.9999722,1,Halloween-Themed Wedding Shoot Provides Dark Inspiration,gpt-4o-mini,,0.9998561143875122,1.0,4.842652320861816,4.866188049316406,4.668731689453125,4.183292388916016,4.895829200744629,4.75650691986084,4.68758487701416,0.6296786665916443,3.8451485633850098
74,74_c3,3,64312,N60130,"3 ON YOUR SIDE (3TV) - The 3 On Your Side Team gets a lot of emails from viewers wondering if certain phone calls are legit or scams. So, we want to share some of those calls with you, so you know what to look out for. [WATCH: 3 On Your Side warns about scam phone calls] First up, there's one call we've been getting a lot of questions about regarding the Social Security Administration. Here's a sample. ""This call is from the Department of Social...",Don't be duped by 'phony' phone calls,news,newsus,0.99992406,1,Social Security Phone Scams Highlighted by 3 On Your Side Team,gpt-4o-mini,,0.00028238253435119987,0.0,4.628195762634277,4.762491226196289,4.095458984375,3.724879026412964,4.83103084564209,4.351467132568359,4.390518665313721,0.6704904437065125,4.557858943939209
75,75_c1,1,61995,N26409,"Winter is not stopping Milwaukee's pilot scooter program even if snow did for a day. The city ordered scooter companies to move the vehicles off the streets before Thursday's storm. Scooters were back on Milwaukee's streets Friday after the Halloween snowstorm forced them into temporary storage according to a Lime spokesman. ""We monitor the weather in addition to a number of other things we do. And our robust operations staff decided to pull...",Snow puts skids on scooters for day,travel,travelarticle,0.0003672552,0,Milwaukee Scooter Program Resumes After Temporary Snow Delay,gpt-4o-mini,,7.046919199638069e-05,0.0,4.810451984405518,4.854774475097656,4.474651336669922,4.002737998962402,4.894288539886475,4.653232574462891,4.602041244506836,0.9287773370742798,4.834165096282959
76,76_c3,3,36522,N39981,Majority Leader Steny Hoyer joins Morning Joe to discuss Wednesday's hearing with top diplomats George Kent and Bill Taylor and why he will make a decision on impeachment after he's heard all of the testimony.,Rep. Hoyer: I'll reserve judgment until I hear all testimony,news,newsus,0.0002909947,0,Hoyer to Decide on Impeachment After Hearing from Kent and Taylor,gpt-4o-mini,,0.00011859466758323833,0.0,4.833037376403809,4.859504699707031,4.605667591094971,4.001190662384033,4.894225597381592,4.711400032043457,4.633546829223633,0.8627427816390991,4.849113941192627
77,77_c1,1,44576,N44639,"If the start of Thursday's practice is any indication, quarterback Jimmy Garoppolo and his 49ers offense could operate at significantly less than full strength Sunday against Arizona. Tight end George Kittle (ankle/knee injuries), wide receiver Emmanuel Sanders (ribs) and running back Matt Breida (ankle) didn't participate in the portion of practice open to the media. Sanders, wearing his No. 17 jersey and sweats, was walking off the field as...",49ers offense still at less than full strength ahead of game vs. Arizona,sports,football_nfl,8.148334e-05,0,49ers' Jimmy Garoppolo Faces Offense Concerns Ahead of Arizona Game,gpt-4o-mini,,7.655734225409105e-05,0.0,4.817268371582031,4.852847099304199,4.57718563079834,4.024570941925049,4.886200904846191,4.694871425628662,4.626153945922852,0.5645161867141724,4.767206192016602
78,78_c1,1,25820,N5322,"A milder-than-average winter is predicted across much of the country, federal forecasters said in the official U.S. winter outlook released Thursday.","Mild but changeable winter weather predicted for much of U.S., federal forecasters say",weather,weathertopstories,9.420616e-05,0,Federal Forecasters Predict Milder Winter Across Much of the U.S,gpt-4o-mini,,9.50655376072973e-05,0.0,4.857025146484375,4.8699541091918945,4.707315444946289,4.171408653259277,4.897189140319824,4.779388427734375,4.69764518737793,0.957643985748291,4.9369611740112305
79,79_c1,1,12477,N60146,A pregame injury report before the Michigan Wolverines face No. 7 Penn State in a Big Ten matchup,Michigan injury report: Here's who is expected to play at Penn State,sports,football_ncaa,0.00019250887,0,Michigan Wolverines Release Pregame Injury Report for Penn State Matchup,gpt-4o-mini,,7.809517410350963e-05,0.0,4.853813171386719,4.860199928283691,4.737122535705566,4.140763282775879,4.8867645263671875,4.8010711669921875,4.694326400756836,0.8432210683822632,4.905053615570068
80,80_c1,1,31766,N38735,"It's tax season, and in the past couple of weeks you've probably been checking out your return or figuring out how you're going to pay your bill. Large corporations and wealthy individuals, though? They've figured out a way around that. These are the 20 countries that most often serve as tax havens, based mostly on research from activist group Oxfam.",The biggest tax havens in the world,finance,finance-taxes,0.0007929085,0,Top 20 Countries Identified as Major Tax Havens,gpt-4o-mini,,0.0002823731047101319,0.0,4.718950271606445,4.83554744720459,4.332074165344238,3.9994754791259766,4.884025573730469,4.547816276550293,4.542161464691162,0.6118404269218445,4.6948394775390625
81,81_c3,3,5232,N53329,"Approaching his 40th birthday, Aaron Archer found himself at 230 pounds and nearly 25 percent body fat. He started doing regular HIIT workouts in addition to weight training and calorie tracking, and lost 40 pounds.",How This Guy Lost 40 Pounds and Got Shredded for His 40th Birthday,health,weightloss,0.99997437,1,Aaron Archer Reduces Body Fat Through HIIT and Weight Training,gpt-4o-mini,,0.00018543549231253564,0.0,4.793529033660889,4.845189094543457,4.4952497482299805,4.085877895355225,4.867598533630371,4.676117897033691,4.614375591278076,1.0295593738555908,4.871580123901367
82,82_c3,3,57339,N56676,Three former Louisville Metro Police Department officers will have to pay back thousands of dollars in restitution for an overtime scheme that lasted years. Sgt. Brian Stanfield and Detectives Todd Roadhouse and Mark Final pleaded guilty to federal wire fraud charges Monday. The three officers admitted to submitting overtime requests and collecting payments for hours they did not actually work. As part of a unit in the department's Narcotics...,3 former LMPD officers plead guilty to federal charges of falsifying overtime records,news,newscrime,0.00017939623,0,Sgt. and Detectives from Louisville Police Face Restitution for Fraud,gpt-4o-mini,,7.933699089335278e-05,0.0,4.855443954467773,4.878208637237549,4.670901298522949,4.106204986572266,4.900279998779297,4.765688896179199,4.679079055786133,0.7911419868469238,4.8767852783203125
83,83_c2,2,58272,N8133,"Two crashes caused major issues Thursday morning near I-265 and I-65 in south Louisville. A jackknifed semi closed the ramp from I-265 West to I-65 North. That ramp has since opened. Sign up for our Newsletters The semi was leaking fuel. Another accident also blocked lanes on I-65 North, just inside I-265. READ THE FULL STORY:Crashes causing backups near I-265 and I-65 in Louisville CHECK OUT WLKY:Live. Local. Late-Breaking. Get the top...",Crashes causing backups near I-265 and I-65 in Louisville,autos,autosnews,8.717502e-05,0,Jackknifed Semi and Accidents Create Traffic Issues in South Louisville,gpt-4o-mini,,9.744862472871318e-05,0.0,4.055840015411377,4.435844421386719,3.4040818214416504,3.349466562271118,4.588319301605225,3.6639013290405273,3.914480447769165,0.788463830947876,4.111499309539795
84,84_c1,1,51584,N44471,The head coach may have doomed his team - and his kicker - with the questionable call.,Matt Nagy defends decision to kneel before Eddy Pineiro miss,sports,football_nfl,0.00025608504,0,Head Coach's Decision Puts Team and Kicker at Risk,gpt-4o-mini,,7.378135342150927e-05,0.0,4.815677642822266,4.859007835388184,4.56309700012207,4.052802085876465,4.886030197143555,4.685461521148682,4.629246711730957,0.455817848443985,4.743127346038818
85,85_c1,1,47627,N52164,"Twitter user Brian the Brachiosaurus created a lovely video showing the progression of the snow in Point Place, Ohio, on Nov. 12, even though their clock literally froze from freezing rain at 3:44 p.m.",Brian the Brachiosaurus' snow time-lapse,weather,weathertopstories,0.85267437,1,"Video Captures Snow Progression in Point Place, Ohio",gpt-4o-mini,,0.00014128991460893303,0.0,4.842558860778809,4.865277290344238,4.6250834465026855,4.129034519195557,4.897530555725098,4.716943740844727,4.666325092315674,0.6814539432525635,4.836547374725342
86,86_c1,1,56956,N7103,Phoenix brunch restaurant Hash Kitchen has 60 ingredients on the largest bloody mary bar in Arizona. Here's the trick to making the massive drinks.,Here's the trick pros use to make massive bloody marys at Hash Kitchen in Phoenix,foodanddrink,newstrends,0.9999771,1,Hash Kitchen Features Arizona's Largest Bloody Mary Bar with 60 Ingredients,gpt-4o-mini,,0.9995649456977844,1.0,4.841395854949951,4.862804412841797,4.67319917678833,4.167807579040527,4.893376350402832,4.752864837646484,4.683603763580322,0.9560589790344238,3.923053503036499
87,87_c1,1,6951,N57318,"A great white shark that weighs over 2,000 pounds and measures 15 feet, 5 inches long has been swimming along the US East Coast.","A 2,000-pound great white shark is swimming off the coast of Florida",news,newsus,0.24557604,0,"Great White Shark Weighing Over 2,000 Pounds Sighted Off US East Coast",gpt-4o-mini,,0.00016088082338683307,0.0,4.855069160461426,4.870078086853027,4.7263288497924805,4.150972366333008,4.893228530883789,4.786606788635254,4.696067810058594,0.7668177485466003,4.887611389160156
88,88_c1,1,34621,N12853,Finley put together a performance that indicates the Bengals are still looking for their quarterback of the future.,Life came at Ryan Finley fast in his first career start,sports,football_nfl,0.00032155888,0,Finley's Performance Highlights Bengals' Search for Future Quarterback,gpt-4o-mini,,8.36156468722038e-05,0.0,4.856922626495361,4.867494583129883,4.7167768478393555,4.166421890258789,4.895441055297852,4.779073715209961,4.697379112243652,0.9970647096633911,4.946561813354492
89,89_c3,3,56073,N47159,"Michelle Mero Riedel's carefully composed garden in Oakdale is always ready for its close-up. The beds and plots are kept meticulously weeded and deadheaded, and she doesn't hesitate to move a plant that has grown too tall for the plants around it. ""I really like a tidy garden,"" said Mero Riedel. As a professional photographer, Mero Riedel relies on having a photogenic subject right outside ...",Photographer tends a picture-perfect garden in Oakdale,lifestyle,lifestylehomeandgarden,0.0005745638,0,Professional Photographer's Garden in Oakdale Always Ready for Photos,gpt-4o-mini,,0.0005993405357003212,0.0,4.852752685546875,4.8765459060668945,4.669205665588379,4.16087007522583,4.904655456542969,4.7628912925720215,4.689212799072266,0.702383816242218,4.864209175109863
90,90_c1,1,25614,N49789,"Every week in Genius Recipes often with your help! Food52 Creative Director and lifelong Genius-hunter Kristen Miglore is unearthing recipes that will change the way you cook. Why does everyone keep talking about this chopped salad? It first started making waves in 2006 when Nancy Silverton put it on the menu at Pizzeria Mozza in Los Angeles. Thirteen years later, Food52 community members are still writing to me to tell me how genius it is. It...",The Genius Chopped Salad Everyone's (Still) Talking About,foodanddrink,recipes,0.9999716,1,Kristen Miglore Highlights Influential Chopped Salad Recipe,gpt-4o-mini,,0.9999358654022217,1.0,4.814379692077637,4.864410400390625,4.560354709625244,4.099967956542969,4.891225337982178,4.6734466552734375,4.638331890106201,0.9494677186012268,3.875763177871704
91,91_c3,3,21105,N21131,"An Arcadia man with a history of donating to Democrats and Republicans in federal elections including $900,000 funneled to President Trump's inaugural committee is expected to plead guilty to falsifying records to conceal his work as a foreign agent and making almost $1 million in illegal campaign contributions, prosecutors said Tuesday. Imaad Shah Zuberi, a 49-year-old campaign fundraiser ...","SoCal Man Who Donated $900K to Trump Will Plead Guilty to Hiding Work as Foreign Agent, Illegal Campaign Contributions",news,newspolitics,0.00016324352,0,Imaad Zuberi Faces Charges for Concealing Foreign Agent Activities,gpt-4o-mini,,8.320918277604505e-05,0.0,4.693607330322266,4.8017120361328125,4.213682174682617,3.7383954524993896,4.846181869506836,4.409213066101074,4.441238880157471,0.41001611948013306,4.543659687042236
92,92_c1,1,42302,N64688,"Monty Williams felt first-year Michigan coach Juwan Howard could do anything, but he was one of the first coaches Howard asked questions about coaching.",How Suns coach Monty Williams helped Michigan's Juwan Howard become a coach,sports,basketball_ncaa,0.42067647,0,Monty Williams Praises Juwan Howard's Coaching Approach,gpt-4o-mini,,0.001145827118307352,0.0,4.842809677124023,4.864042282104492,4.674817085266113,4.197638511657715,4.88941764831543,4.7651166915893555,4.690983295440674,0.697959303855896,4.864327430725098
93,93_c2,2,59599,N24706,"Last month was the hottest October ever recorded worldwide, according to data released by the European Union's satellite monitoring service on Tuesday. Globally, temperatures were 0.69 degrees Celsius (1.25 degrees Fahrenheit) warmer than the average October from 1981 to 2010, and 0.01 C warmer than the previous record holder, October 2015. This is equivalent to 1.2 Celsius above the pre-industrial average, the Copernicus Climate Change Service...",Last month hottest October on record: EU climate service,news,newsscienceandtechnology,0.00021198437,0,Global October Temperatures Exceed Previous Records by 0.01°C,gpt-4o-mini,,8.851359598338604e-05,0.0,4.839882850646973,4.8714494705200195,4.617428779602051,4.111767768859863,4.904801368713379,4.723696708679199,4.663745880126953,0.80641108751297,4.865260124206543
94,94_c3,3,8028,N5932,U.S. News & World Report released its new ratings for the best nursing homes in 2019-20 on Tuesday.,69 Texas Nursing Homes Make U.S. News 'Best' Ratings,health,wellness,0.00015268488,0,U.S. News Reveals Best Nursing Homes Ratings for 2019-20,gpt-4o-mini,,9.667615086073056e-05,0.0,4.858602523803711,4.869760513305664,4.710881233215332,4.114544868469238,4.897212982177734,4.781664848327637,4.687404632568359,0.8755359649658203,4.906191825866699
95,95_c1,1,16775,N28787,"Waves pummeled the shores of Lake Superior and Lake Michigan early this week as an intense storm system swept across the Great Lakes. Winds howled from the Dakotas through Michigan, and AccuWeather Reporter Blake Naftel witnessed the power of the storm first-hand along the eastern shores of Lake Michigan. Naftel was in Grand Haven, Michigan, on Tuesday morning when 50-mph wind gusts lashed the area. Those strong winds spawned large waves that...",Huge storm blows through and makes lake look like raging ocean,weather,weathertopstories,0.001636638,0,Intense Storm System Hits Great Lakes with 50-MPH Winds,gpt-4o-mini,,0.00011583646846702322,0.0,4.860480308532715,4.867692947387695,4.706028938293457,4.157674312591553,4.897331714630127,4.7858734130859375,4.695899963378906,0.83724045753479,4.905094146728516
96,96_c3,3,28458,N58243,"Next month, however, you'll be able to see it from your own moped driven by you.",Uber Is Launching Mopeds in Paris,travel,travelnews,0.0011883004,0,Upcoming Moped Tours Allow Personal Exploration Next Month,gpt-4o-mini,,0.000183310461579822,0.0,4.36952543258667,4.619320869445801,3.628235340118408,3.6569714546203613,4.709804534912109,4.0647358894348145,4.173853397369385,0.4212190508842468,4.278975009918213
97,97_c3,3,14282,N44833,"Minnesota resident Carol Bauer captured video of a farmer driving his tractor through his fields as snow fell in Graceville, on November 6. Bauer told Storyful weather conditions this year made it challenging for farmers in west-central Minnesota, leading to low crop production. Many acres were not planted due to a wet summer and fall, and even some hail throughout the year, according to Bauer. ""Farmers had to plant cover crops to stop soil erosion or preventive planting instead of a productive crop,"" said Bauer. ""Now we are trying to finish up with wet fall snow. "" Credit: Carol Bauer via Storyful",Minnesota Farms Report Low Yields After 'Extremely Challenging' Weather Conditions,weather,weathertopstories,8.492726e-05,0,Farmers Face Challenges Amid Snowy Conditions in Minnesota,gpt-4o-mini,,8.504072320647538e-05,0.0,4.592944145202637,4.753589630126953,4.009024620056152,3.81821870803833,4.812933444976807,4.292117118835449,4.3774237632751465,1.0735877752304077,4.645735740661621
98,98_c1,1,40667,N24882,"The Wall of Faces campaign has been tracking down photos of the more than 58,000 faces on the Vietnam Veterans Memorial. But images from 11 men from Detroit are missing.",Help find photos of these 11 Vietnam Veterans from Detroit,lifestyle,lifestylebuzz,0.99988997,1,Wall of Faces Campaign Seeks Photos of 11 Missing Detroit Veterans,gpt-4o-mini,,7.700579590164125e-05,0.0,4.857660293579102,4.871463775634766,4.717413425445557,4.171065807342529,4.895444869995117,4.790614128112793,4.700338363647461,0.9564003944396973,4.939361572265625
99,99_c1,1,43505,N6848,"Missouri State Auditor Nicole Galloway has again issued a subpoena to Clay County officials pushing the county to turn over documents related to a citizen-mandated audit. ""Given the past conduct of the county in evading the audit, the subpoena was issued to get answers on behalf of Clay County citizens,"" the auditor's office said in a statement. Sign up for our Newsletters In October, a judge dismissed a lawsuit filed by the Clay County...",State auditor again issues subpoena to Clay County in citizen-mandated audit,news,newsus,6.6570734e-05,0,Missouri Auditor Subpoenas Clay County for Audit Documents Again,gpt-4o-mini,,6.78791111567989e-05,0.0,4.85434627532959,4.873496055603027,4.684118270874023,4.117923736572266,4.898040294647217,4.769748687744141,4.682494640350342,0.9819788932800293,4.927921772003174
