seed_id,nid,news_id,category,summary,variant,headline,clickbait_penalty,faithfulness,clarity,specificity,attractiveness,non_clickbait,overall,rationale,ranking,best_variant,worst_variant,judge_model,judge_error,nid_existing,news_id_existing,category_existing,summary_existing,headline_existing,clickbait_penalty_existing
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",original,"The best time to exercise is before breakfast, a new study says",0.00060696277,3,4,3,3,4,3,The headline gives a general claim but doesn't specify the study's exact findings about fat loss versus weight loss.,"[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.","The best time to exercise is before breakfast, a new study says",0.00060696277
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",generic_sft,"Exercise before breakfast leads to more fat loss, but not weight loss",0.00018070321,5,5,5,4,5,5,"Directly states the study's findings clearly and specifically, without exaggeration.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.","Exercise before breakfast leads to more fat loss, but not weight loss",0.00018070321
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",specificity_sft,"Exercise before breakfast leads to more fat loss, but not weight loss",0.00018070321,5,5,5,4,5,5,Identical to the generic headline with the same strengths in clarity and specificity.,"[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.","Exercise before breakfast leads to more fat loss, but not weight loss",0.00018070321
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",original,"Giovani Bernard suffers knee injury vs. Ravens, eventually returns",9.860398e-05,5,5,5,4,5,5,Accurately reflects the event and his return.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...","Giovani Bernard suffers knee injury vs. Ravens, eventually returns",9.860398e-05
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",generic_sft,Cincinnati Bengals lose running back Giovani Bernard to knee injury,8.314937e-05,4,4,4,3,5,4,Provides essential information but lacks detail about the return.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",Cincinnati Bengals lose running back Giovani Bernard to knee injury,8.314937e-05
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",specificity_sft,Cincinnati Bengals lose running back Giovani Bernard to knee injury,8.314937e-05,4,4,4,3,5,4,Identical to the generic but lacks diversity in wording.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",Cincinnati Bengals lose running back Giovani Bernard to knee injury,8.314937e-05
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",original,"As I See It: What Worcester's election means for school discipline, representation",0.0012295804,4,4,3,3,4,4,Relevant to the topic but lacks urgency and specifics about the election outcome.,"[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...","As I See It: What Worcester's election means for school discipline, representation",0.0012295804
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",generic_sft,Student activists call for change in Worcester's schools,0.00015537137,5,5,3,4,5,4,Accurately reflects the call for change but lacks specificity about the election results.,"[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",Student activists call for change in Worcester's schools,0.00015537137
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",specificity_sft,Student activists call for change in Worcester's schools,0.00015537137,5,5,3,4,5,4,"Identical to the generic version, providing a good reflection but not enough detail.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",Student activists call for change in Worcester's schools,0.00015537137
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",original,"South Jersey, Group 3 final preview: Ocean City at Clearview",9.0596295e-05,5,5,5,4,5,5,Accurately summarizes the matchup while remaining clear and engaging.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...","South Jersey, Group 3 final preview: Ocean City at Clearview",9.0596295e-05
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",generic_sft,"South Jersey, Group 3 2-Ocean City at 1-Clearview",0.00011011224,4,4,5,3,5,4,Provides specific details but lacks engagement and is more of a statement.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...","South Jersey, Group 3 2-Ocean City at 1-Clearview",0.00011011224
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",specificity_sft,Ocean City and Clearivew meet in sectional final,8.6813e-05,4,4,5,3,5,4,Clear and specific but doesn't evoke as much interest; resemblance to a recap.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,specificity_sft,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",Ocean City and Clearivew meet in sectional final,8.6813e-05
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",original,How to Trade Microsoft on Solid Earnings but No New Intraday High,0.00017857313,3,4,3,4,4,3,The headline alludes to earnings but doesn't directly state trading advice; it's somewhat vague.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",How to Trade Microsoft on Solid Earnings but No New Intraday High,0.00017857313
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",generic_sft,"Microsoft sells its semiannual value at $131.71, or buy at Friday's close if the stock is above $138.17",9.000876e-05,3,3,5,3,5,3,"While it provides specific trading levels, it lacks clarity and isn't engaging.","[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.","Microsoft sells its semiannual value at $131.71, or buy at Friday's close if the stock is above $138.17",9.000876e-05
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",specificity_sft,"Microsoft sells its semiannual value at $131.71, or buy at Friday's close if the stock is above $138.17",9.000876e-05,3,3,5,3,5,3,Identical to generic_sft; same strengths and weaknesses.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.","Microsoft sells its semiannual value at $131.71, or buy at Friday's close if the stock is above $138.17",9.000876e-05
24,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,original,Tractor-trailer wedges itself under Waterbury bridge Monday morning,0.00012932527,5,5,5,4,5,5,It accurately conveys the main event and location in a clear manner.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,Tractor-trailer wedges itself under Waterbury bridge Monday morning,0.00012932527
24,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,generic_sft,tractor-trailer found stuck under railroad bridge,0.00015205884,5,5,4,3,5,4,"While it is clear and faithful, it lacks specificity on the location.","[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,tractor-trailer found stuck under railroad bridge,0.00015205884
24,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,specificity_sft,tractor-trailer found stuck under railroad bridge,0.00015205884,5,5,4,3,5,4,Similar to generic_sft; lacks the exact location under the bridge.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,tractor-trailer found stuck under railroad bridge,0.00015205884
25,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,original,Adam's Corner celebrates the bravery of our Armed Forces and bring joy to children | Opinion,0.9999305,3,4,3,3,4,3,"While it mentions Adam's Corner and the Armed Forces, it includes opinion framing and lacks specific event focus.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,Adam's Corner celebrates the bravery of our Armed Forces and bring joy to children | Opinion,0.9999305
25,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,generic_sft,Adam's Corner and Fisher House provide military families resources,0.00012341484,5,5,5,4,5,5,Accurately describes the resources provided by both organizations; clear and precise.,"[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,Adam's Corner and Fisher House provide military families resources,0.00012341484
25,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,specificity_sft,Adam's Corner and Fisher House provide military family resources,0.00011874415,5,5,5,4,5,5,"Similar to generic_sft, it conveys essential information without embellishment.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,48322,N38883,lifestyle,Adam's Corner and Fisher House provide military families resources such as housing and child care.,Adam's Corner and Fisher House provide military family resources,0.00011874415
26,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.",original,Sacramento Man Takes Wildfire Evacuees And Their 18 Dogs,0.00017466304,5,5,5,5,5,5,Directly informs about the actions of the man and the situation of the evacuees.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.",Sacramento Man Takes Wildfire Evacuees And Their 18 Dogs,0.00017466304
26,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.",generic_sft,"Sacramento man opens doors to 18 dogs, 11 of which are five-week-old puppies",0.00066612783,5,4,5,4,5,4,Clear but less engaging than the original; it reads more like a statement.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.","Sacramento man opens doors to 18 dogs, 11 of which are five-week-old puppies",0.00066612783
26,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.",specificity_sft,"Sacramento man opens doors to 18 dogs, 11 of which are five-week-old puppies",0.00066612783,5,4,5,4,5,4,Identical to generic_sft; same clarity and engagement level.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,57983,N30812,news,"A Sacramento man has opened his doors to a Healdsburg couple and their 18 dogs, 11 of which are five-week-old puppies.","Sacramento man opens doors to 18 dogs, 11 of which are five-week-old puppies",0.00066612783
27,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,original,At-track photos: 2019 Kansas playoff weekend,0.00013012187,5,5,5,4,5,5,The headline accurately conveys the essence of the event and is clear and engaging.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,At-track photos: 2019 Kansas playoff weekend,0.00013012187
27,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,generic_sft,Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway,9.216643e-05,5,4,5,3,5,4,"While accurate, it's more of a detailed statement than a headline, making it less engaging.","[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway,9.216643e-05
27,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,specificity_sft,Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway,9.216643e-05,5,4,5,3,5,4,"Similar to the generic variant, it's specific but lacks the succinctness of a strong headline.","[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,56246,N25711,sports,Check out photos from the Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway.,Monster Energy NASCAR Cup Series and NASCAR Xfinity Series playoff weekend at Kansas Speedway,9.216643e-05
28,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.",original,"Frank Vogel says Lakers are 'coolest organization in the NBA,' calls coaching LeBron James and rest of team 'opportunity of a lifetime'",0.00010999188,5,5,5,5,5,5,The headline accurately captures the essence of Vogel's statements and is clear and engaging.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.","Frank Vogel says Lakers are 'coolest organization in the NBA,' calls coaching LeBron James and rest of team 'opportunity of a lifetime'",0.00010999188
28,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.",generic_sft,"Lakers' Frank Vogel wants to make the best of it, and he wants to make the best of it",0.00034570985,3,4,2,2,4,3,The headline is somewhat clear but repeats the same phrase and lacks specificity.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.","Lakers' Frank Vogel wants to make the best of it, and he wants to make the best of it",0.00034570985
28,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.",specificity_sft,"Lakers' Frank Vogel is aware of the great situation he's in with the Lakers, and wants to make the best of it",0.023951467,4,4,4,3,4,4,The headline holds a good level of detail but is lengthy and less engaging.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,57327,N42193,sports,"Frank Vogel is aware of the great situation he's in with the Lakers, and he wants to make the best of it.","Lakers' Frank Vogel is aware of the great situation he's in with the Lakers, and wants to make the best of it",0.023951467
29,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...",original,"R.I. unemployment rate stays at 3.6%, same as U.S.",7.121261e-05,4,4,4,3,5,4,Accurately conveys the content but lacks a strong hook.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...","R.I. unemployment rate stays at 3.6%, same as U.S.",7.121261e-05
29,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...",generic_sft,"Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September",0.0001754243,3,3,3,1,2,2,Too much detail for a headline; lacks engagement.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...","Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September",0.0001754243
29,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...",specificity_sft,"Rhode Island's unemployment rage for October was 3.6 percent, the same as September",0.00012869589,3,3,3,1,2,2,Similar issues as the generic version; lacks appeal.,"[""original"", ""generic_sft"", ""specificity_sft""]",original,generic_sft,gpt-4o-mini,,33071,N58911,finance,"PROVIDENCE -- Rhode Island's seasonally adjusted unemployment rage for October was 3.6 percent, the same as September, the state Department of Labor and Training announced Thursday The number of unemployed Rhode Island residents -- those residents classified as available for and actively seeking employment -- was 19,900, down 100 from September, the DLT said. The number of employed Rhode ...","Rhode Island's unemployment rage for October was 3.6 percent, the same as September",0.00012869589
30,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,original,What apartments will $900 rent you in Pleasant Valley right now?,0.00046313612,5,5,5,4,5,5,Clearly states the subject and specifics of the rental market.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,What apartments will $900 rent you in Pleasant Valley right now?,0.00046313612
30,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,generic_sft,How to rent a neighborhood apartment in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month,0.9999503,4,4,3,3,4,3,Vague phrasing and unnecessary wording detracts from clarity and attractiveness.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,How to rent a neighborhood apartment in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month,0.9999503
30,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,specificity_sft,Apartment rentals for $900/month in Pleasant Valley: What you can get in neighborhood apartment rentals for $900/month,0.9998155,4,4,5,3,4,4,Includes specific details but is too repetitive and lengthy to be a strong headline.,"[""original"", ""specificity_sft"", ""generic_sft""]",original,generic_sft,gpt-4o-mini,,30561,N28526,finance,Curious just how far your dollar goes in Pleasant Valley? Here's what you can get in neighborhood apartment rentals for $900/month.,Apartment rentals for $900/month in Pleasant Valley: What you can get in neighborhood apartment rentals for $900/month,0.9998155
31,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.",original,"Horsepower! The 1,500hp Hellcat King",0.9994406,3,4,2,4,3,3,"While interesting and catchy, it lacks specific details about the car's setup.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.","Horsepower! The 1,500hp Hellcat King",0.9994406
31,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.",generic_sft,Duane Roots' 6.2L Hemi Charger Hellcat runs on E90 and nitrous,0.00026317057,5,5,4,3,5,4,"Covers the main points accurately and clearly, but is a bit dry.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.",Duane Roots' 6.2L Hemi Charger Hellcat runs on E90 and nitrous,0.00026317057
31,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.",specificity_sft,Duane Roots' 6.2L Hemi Charger Hellcat runs on E90 and nitrous,0.00026317057,5,5,4,3,5,4,"Identical to the generic variant, maintaining high fidelity and clarity.","[""generic_sft"", ""specificity_sft"", ""original""]",generic_sft,original,gpt-4o-mini,,51318,N61396,autos,"Duane Roots' 1,500hp 6.2L Hemi Charger Hellcat runs on E90 and nitrous, with a huge helping of boost (18 psi) from a 4.5L Whipple blower.",Duane Roots' 6.2L Hemi Charger Hellcat runs on E90 and nitrous,0.00026317057
