seed_id,nid,news_id,category,summary,variant,headline,clickbait_penalty,faithfulness,clarity,specificity,attractiveness,non_clickbait,overall,rationale,ranking,best_variant,worst_variant,judge_model,judge_error,nid_existing,news_id_existing,category_existing,summary_existing,headline_existing,clickbait_penalty_existing
16,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",original,Top things to do in Tampa Bay this weekend: Oct. 18-20,0.99991024,2,4,2,3,4,3,Doesn't directly reference the specific events or guests.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Top things to do in Tampa Bay this weekend: Oct. 18-20,0.9996277
16,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",zero_shot,Tampa Theatre Hosts Halloween Film Festival with Live Shows and Talks,0.00013053334,4,5,3,4,5,4,Accurately captures the essence of the event but lacks specific details.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Tampa Theatre Hosts Halloween Film Festival with Live Shows and Talks,9.6256495e-05
16,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",optimized,Tampa Theatre Hosts Halloween Film Festival with Live Shows and Talks,0.00013053334,4,5,3,4,5,4,Same as 'zero_shot'; effectively communicates the event.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Tampa Theatre Hosts Halloween Film Festival with Live Shows and Talks,9.6256495e-05
16,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",agentic_selected,Halloween Film Festival at Tampa Theatre Includes Live Podcast and Rocky Horror Talk,0.0001580825,5,5,5,5,5,5,"Most comprehensive and engaging, including key details about the events.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,9698,N59081,travel,": CELEBS AND KID PARTIESTampa Theatre is shaking up its annual Halloween film festival Nightmare on Franklin Street with two live shows. Catch the popular horror-comedy podcast The Last Podcast on the Left at 8 p.m. Friday. $34.50-$44.50. And Barry Bostwick, the star of The Rocky Horror Picture Show, will give a talk before a screening of the cult classic at 7 p.m. and midnight ...",Tampa Theatre Hosts Live Shows for Halloween Film Festival,0.000101026795
17,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,original,"Homeless Become More Visible in Austin, Sparking Political Clash",0.00011034349,4,4,3,3,4,3,Highlights the issue but lacks specifics on political actions.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Homeless Become More Visible in Austin, Sparking Political Clash",8.295399e-05
17,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,zero_shot,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,5,5,4,4,5,5,Accurately reflects the summary with clear details.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",8.792506e-05
17,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,optimized,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",0.00015072916,5,5,4,4,5,5,Same as zero_shot; effectively conveys the key facts.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,"Texas Officials, Including Gov. Abbott, Criticize Austin's Homelessness Policies",8.792506e-05
17,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,agentic_selected,Gov. Greg Abbott and State Officials Address Growing Homeless Encampments in Austin,0.00011856933,5,4,5,4,5,5,"Strong focus on specific people and issues, accurately represents the summary.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,14125,N37428,news,State officials including Republican Gov. Greg Abbott have targeted Austin's left-leaning policies toward homelessness as encampments have grown more prevalent in Texas' capital city.,Gov. Greg Abbott and State Officials Target Austin's Homelessness Approach,0.000104790015
18,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",original,White House: Trump having tests as part of medical checkup,8.9775596e-05,4,5,4,3,5,4,Accurately reflects the event but lacks details like urgency and context.,"[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",White House: Trump having tests as part of medical checkup,0.000117346244
18,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",zero_shot,Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00020652267,5,5,5,4,5,5,"Comprehensive, clear, and informative with specifics on location and context.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00010371655
18,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",optimized,Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00020652267,5,5,5,4,5,5,"Identical to zero_shot, maintains high quality across all metrics.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed as Part of Annual Physical,0.00010371655
18,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",agentic_selected,Trump Undergoes Medical Tests at Walter Reed for Annual Physical,0.00014453469,5,5,4,4,5,4,"Clear and specific, but phrasing lacks the annual context implied in the other variants.","[""zero_shot"", ""optimized"", ""original"", ""agentic_selected""]",zero_shot,original,gpt-4o-mini,,64779,N9321,news,"President Donald Trump was at Walter Reed National Medical Center on Saturday for what the White House said were medical tests as part of his annual physical. The appointment wasn't on his weekend public schedule that was released Friday night, and his last physical was in February. Press secretary Stephanie Grisham said the 73-year-old Trump was ``anticipating a very busy 2020'' and wanted to take advantage of ``a free...",Trump Undergoes Medical Tests at Walter Reed National Medical Center,7.875612e-05
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",original,"The best time to exercise is before breakfast, a new study says",0.10456466,3,4,2,3,3,3,Misleadingly suggests a definitive 'best time' when results are more nuanced.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.","The best time to exercise is before breakfast, a new study says",0.00060696277
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",zero_shot,Study finds pre-breakfast exercise increases fat loss without affecting weight loss,0.00017534287,5,5,4,4,5,5,Accurately reflects study findings and is clear and specific.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",Study finds pre-breakfast exercise increases fat loss without affecting weight loss,0.00013279822
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",optimized,Study finds pre-breakfast exercise increases fat loss without affecting weight loss,0.00017534287,5,5,4,4,5,5,"Identical to zero_shot, correctly conveys the study's findings.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",Study finds pre-breakfast exercise increases fat loss without affecting weight loss,0.00013279822
19,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",agentic_selected,Study Finds Morning Exercise More Effective for Fat Loss,0.00021112993,4,4,2,4,4,3,More effective for fat loss is vague; doesn't specify it doesn't affect weight.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,18162,N1836,health,"In a small study, researchers found that exercising before breakfast led to more fat loss, but not weight loss, than eating beforehand.",Study Finds Morning Exercise Increases Fat Loss Without Weight Loss,0.00011503338
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",original,"Giovani Bernard suffers knee injury vs. Ravens, eventually returns",0.00010583348,5,5,5,4,5,5,Accurately depicts the injury and recovery while being clear and specific.,"[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...","Giovani Bernard suffers knee injury vs. Ravens, eventually returns",9.860398e-05
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",zero_shot,Bengals' Giovani Bernard suffers knee injury during Week 10 game against Ravens,0.00027728552,5,5,5,4,5,5,Clearly presents the injury event with specific details.,"[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",Bengals' Giovani Bernard suffers knee injury during Week 10 game against Ravens,0.0001749292
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",optimized,Bengals' Giovani Bernard suffers knee injury during Week 10 game against Ravens,0.00027728552,5,5,5,4,5,5,Identical to zero_shot; effectively communicates the injury and specifics.,"[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",Bengals' Giovani Bernard suffers knee injury during Week 10 game against Ravens,0.0001749292
20,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",agentic_selected,Cincinnati Bengals' Giovani Bernard Returns After Knee Injury Against Ravens,9.898959e-05,5,5,5,5,5,5,"Highlights the return aspect, making it more engaging while maintaining specificity and clarity.","[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,50785,N2830,sports,"The Cincinnati Bengals lost running back Giovani Bernard to a knee injury during the team's Week 10 game against the Baltimore Ravens. Bernard went to the blue tent in the second quarter and the team quickly ruled him out. They then revised it to a doubtful tag before he unexpectedly made his return in the second half. At the time of the injury, the Ravens had a 28-3 lead and Bernard had turned two carries into 10 yards while serving as the...",Giovani Bernard's Knee Injury Highlights Bengals' Struggles Against Ravens in Week 10,0.00054221234
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",original,"As I See It: What Worcester's election means for school discipline, representation",0.015042855,3,3,2,2,4,3,"The headline mentions school discipline and representation, but lacks a clear focus on the specific outcome of the election.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...","As I See It: What Worcester's election means for school discipline, representation",0.0012295804
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",zero_shot,Worcester's School Committee election shows limited progress on racial representation,8.7827015e-05,5,4,4,3,5,4,Clearly states the outcome of the election and its implications for racial representation.,"[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",Worcester's School Committee election shows limited progress on racial representation,6.835101e-05
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",optimized,Worcester's School Committee election shows limited progress on racial representation,8.7827015e-05,5,4,4,3,5,4,"Identical to zero_shot, accurately reflects the election outcomes with a focus on representation.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",Worcester's School Committee election shows limited progress on racial representation,6.835101e-05
21,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",agentic_selected,Worcester Voters Elect One Person of Color to School Committee,0.00012844751,5,4,5,4,5,5,"Directly highlights the election of one person of color, making the outcome very clear and specific.","[""agentic_selected"", ""zero_shot"", ""optimized"", ""original""]",agentic_selected,original,gpt-4o-mini,,35371,N10963,lifestyle,"In April of this year student activists called for acknowledgment of inaction regarding racism in Worcester's schools. Last month, Worcester voters took to the polls with their selections for the district's new School Committee. The vote reveals that student activists' calls for change have fallen upon deaf ears. With only one person of color elected, Worcester's schools will continue to be ...",Worcester's School Committee Vote Reflects Continued Inaction on Racism,0.000101578196
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",original,"South Jersey, Group 3 final preview: Ocean City at Clearview",8.39721e-05,5,5,5,4,5,5,Accurately reflects the game preview while being clear and direct.,"[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...","South Jersey, Group 3 final preview: Ocean City at Clearview",9.0596295e-05
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",zero_shot,Ocean City Faces Clearview in South Jersey Group 3 Sectional Final,9.597054e-05,5,5,5,4,5,5,"Conveys the matchup accurately and clearly, interesting for readers.","[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",Ocean City Faces Clearview in South Jersey Group 3 Sectional Final,8.7165216e-05
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",optimized,Ocean City Faces Clearview in South Jersey Group 3 Sectional Final,9.597054e-05,5,5,5,4,5,5,Same as zero_shot; effectively states the matchup and context.,"[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",Ocean City Faces Clearview in South Jersey Group 3 Sectional Final,8.7165216e-05
22,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",agentic_selected,Ocean City and Clearview Meet Again in South Jersey Group 3 Final,9.189551e-05,5,5,5,5,5,5,"Highlights the rivalry aspect, making it compelling without being misleading.","[""agentic_selected"", ""original"", ""zero_shot"", ""optimized""]",agentic_selected,optimized,gpt-4o-mini,,57581,N1235,news,"South Jersey, Group 3 2-Ocean City at 1-Clearview How they got here: Ocean City and Clearivew seem to meet in the sectional final every season, and it's no shock to see both programs back with the years they've both put together. Ocean City continued its impressive play from a year ago, earning wins against Haddonfield and Bishop Eustace to prove itself as one of the state's best. The Red ...",Rival Programs Ocean City and Clearview Compete in Sectional Final,0.00013894038
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",original,How to Trade Microsoft on Solid Earnings but No New Intraday High,0.000100248915,2,2,1,2,2,2,Doesn't convey the specific buy levels and includes unsupported claim about earnings.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",How to Trade Microsoft on Solid Earnings but No New Intraday High,0.00017857313
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",zero_shot,Buy Microsoft at semiannual value level or above weekly moving average,0.000102207036,5,5,5,4,5,5,Accurately captures the trading advice with specific levels.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",Buy Microsoft at semiannual value level or above weekly moving average,0.00010462117
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",optimized,Buy Microsoft at semiannual value level or above weekly moving average,0.000102207036,5,5,5,4,5,5,"Identical to zero_shot, providing clear and specific trading advice.","[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",Buy Microsoft at semiannual value level or above weekly moving average,0.00010462117
23,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",agentic_selected,Investors Urged to Buy Microsoft on Weakness or Above Key Moving Average,7.012128e-05,4,4,4,3,4,4,Communicates urgency but lacks specifics on price levels.,"[""zero_shot"", ""optimized"", ""agentic_selected"", ""original""]",zero_shot,original,gpt-4o-mini,,57269,N30815,finance,"Buy Microsoft on weakness to its semiannual value level at $131.71, or buy at Friday's close if the stock is above $138.17, the key weekly moving average. The target is its quarterly risky level at $152.47.",Analysts suggest buying Microsoft near $131.71 or above $138.17,7.4509466e-05
24,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,original,Tractor-trailer wedges itself under Waterbury bridge Monday morning,0.00014434945,5,5,5,4,5,5,Accurately describes the event with clarity and specificity.,"[""original"", ""zero_shot"", ""optimized"", ""agentic_selected""]",original,agentic_selected,gpt-4o-mini,,14089,N38287,news,WATERBURY A tractor-trailer found itself stuck under a railroad bridge Monday morning. Police said the truck wedge itself under the bridge at West Main Street and Sperry Street. There were some delays in the area while they worked to remove the truck. It's unknown at this time if there was any structural damage to the bridge. Traffic Accident Tractor Trailer stuck under R&R bridge West ...,Tractor-trailer wedges itself under Waterbury bridge Monday morning,0.00012932527
